MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"WT8.1",620745,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/12/2022,11:55:00,8.3,,,1,"M ","ISM","M1","WTEMP",,11.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620745,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/12/2022,11:55:00,8.3,,,0.5,"S ","ISM","M1","WTEMP",,13.40000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620664,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/12/2022,09:38:00,7.6,,,6.6,"B ","ISM","M1","WTEMP",,15.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620664,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/12/2022,09:38:00,7.6,,,6,"M ","ISM","M1","WTEMP",,15.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620664,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/12/2022,09:38:00,7.6,,,5,"M ","ISM","M1","WTEMP",,15.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620664,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/12/2022,09:38:00,7.6,,,4,"M ","ISM","M1","WTEMP",,15.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620664,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/12/2022,09:38:00,7.6,,,3,"M ","ISM","M1","WTEMP",,16.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620664,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/12/2022,09:38:00,7.6,,,2,"M ","ISM","M1","WTEMP",,16.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620664,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/12/2022,09:38:00,7.6,,,1,"M ","ISM","M1","WTEMP",,16.90000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620664,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/12/2022,09:38:00,7.6,,,0.5,"S ","ISM","M1","WTEMP",,16.90000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",608223,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/9/2022,10:21:00,8.1,,,0.5,"S ","ISM","M1","WTEMP",,3.20000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608223,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/9/2022,10:21:00,8.1,,,6,"M ","ISM","M1","WTEMP",,2.70000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608223,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/9/2022,10:21:00,8.1,,,5,"M ","ISM","M1","WTEMP",,2.70000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608223,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/9/2022,10:21:00,8.1,,,4,"M ","ISM","M1","WTEMP",,2.80000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608223,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/9/2022,10:21:00,8.1,,,3,"M ","ISM","M1","WTEMP",,2.80000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608223,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/9/2022,10:21:00,8.1,,,2,"M ","ISM","M1","WTEMP",,3.30000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608223,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/9/2022,10:21:00,8.1,,,1,"M ","ISM","M1","WTEMP",,3.30000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608223,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/9/2022,10:21:00,8.1,,,7.1,"B ","ISM","M1","WTEMP",,2.70000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608106,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/12/2022,08:24:00,7.7,,,0.5,"S ","ISM","M1","WTEMP",,2.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608106,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/12/2022,08:24:00,7.7,,,6,"M ","ISM","M1","WTEMP",,3.40000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608106,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/12/2022,08:24:00,7.7,,,5,"M ","ISM","M1","WTEMP",,3.40000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608106,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/12/2022,08:24:00,7.7,,,4,"M ","ISM","M1","WTEMP",,3.30000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608106,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/12/2022,08:24:00,7.7,,,3,"M ","ISM","M1","WTEMP",,3.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608106,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/12/2022,08:24:00,7.7,,,2,"M ","ISM","M1","WTEMP",,2.80000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608106,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/12/2022,08:24:00,7.7,,,1,"M ","ISM","M1","WTEMP",,2.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",608106,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/12/2022,08:24:00,7.7,,,6.7,"B ","ISM","M1","WTEMP",,3.40000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",607989,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/14/2022,11:25:00,5.9,,,0.5,"S ","ISM","M1","WTEMP",,8.50000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",607989,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/14/2022,11:25:00,5.9,,,4,"M ","ISM","M1","WTEMP",,8.20000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",607989,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/14/2022,11:25:00,5.9,,,3,"M ","ISM","M1","WTEMP",,8.20000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",607989,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/14/2022,11:25:00,5.9,,,2,"M ","ISM","M1","WTEMP",,8.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",607989,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/14/2022,11:25:00,5.9,,,1,"M ","ISM","M1","WTEMP",,8.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",607989,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/14/2022,11:25:00,5.9,,,4.9,"B ","ISM","M1","WTEMP",,8.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.3",672459,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/8/2024,10:20:00,3.7,,,2.7,"B ","ISM","M1","SALINITY",,9.46000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672459,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/8/2024,10:20:00,3.7,,,1,"M ","ISM","M1","SALINITY",,8.06000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672459,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/8/2024,10:20:00,3.7,,,2,"M ","ISM","M1","SALINITY",,8.76000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672174,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/14/2024,10:47:00,3.9,,,1,"M ","ISM","M1","SALINITY",,5.69000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672174,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/14/2024,10:47:00,3.9,,,2,"M ","ISM","M1","SALINITY",,5.69000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672174,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/14/2024,10:47:00,3.9,,,2.9,"B ","ISM","M1","SALINITY",,5.76000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672459,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/8/2024,10:20:00,3.7,,,0.5,"S ","ISM","M1","SALINITY",,7.93000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672574,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/13/2024,12:02:00,3.6,,,0.5,"S ","ISM","M1","SALINITY",,8.44000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672574,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/13/2024,12:02:00,3.6,,,1,"M ","ISM","M1","SALINITY",,8.82000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672574,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/13/2024,12:02:00,3.6,,,2,"M ","ISM","M1","SALINITY",,9.01000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672574,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/13/2024,12:02:00,3.6,,,2.6,"B ","ISM","M1","SALINITY",,9.14000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672999,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/9/2023,09:27:00,3.7,,,0.5,"S ","ISM","M1","SALINITY",,9.40000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672999,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/9/2023,09:27:00,3.7,,,1,"M ","ISM","M1","SALINITY",,11.28000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672999,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/9/2023,09:27:00,3.7,,,2,"M ","ISM","M1","SALINITY",,11.80000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",672999,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/9/2023,09:27:00,3.7,,,2.7,"B ","ISM","M1","SALINITY",,11.87000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",673101,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/16/2023,12:50:00,3.1,,,0.5,"S ","ISM","M1","SALINITY",,10.95000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",673101,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/16/2023,12:50:00,3.1,,,1,"M ","ISM","M1","SALINITY",,10.95000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",673101,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/16/2023,12:50:00,3.1,,,2.1,"B ","ISM","M1","SALINITY",,12.33000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",673230,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.3",4/11/2023,13:47:00,3.6,,,0.5,"S ","ISM","M1","SALINITY",,10.24000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",673230,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.3",4/11/2023,13:47:00,3.6,,,1,"M ","ISM","M1","SALINITY",,10.30000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",673230,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.3",4/11/2023,13:47:00,3.6,,,2,"M ","ISM","M1","SALINITY",,10.56000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",673230,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.3",4/11/2023,13:47:00,3.6,,,2.6,"B ","ISM","M1","SALINITY",,11.02000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",673460,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.3",7/11/2023,10:41:00,4,,,0.5,"S ","ISM","M1","SALINITY",,13.06000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",673460,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.3",7/11/2023,10:41:00,4,,,1,"M ","ISM","M1","SALINITY",,13.06000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620747,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.3",4/12/2022,12:40:00,3.7,,,2.7,"B ","ISM","M1","SALINITY",,7.87000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620900,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.3",6/2/2022,12:12:00,3.7,,,0.5,"S ","ISM","M1","SALINITY",,8.12000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620900,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.3",6/2/2022,12:12:00,3.7,,,1,"M ","ISM","M1","SALINITY",,8.19000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620900,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.3",6/2/2022,12:12:00,3.7,,,2,"M ","ISM","M1","SALINITY",,8.44000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620900,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.3",6/2/2022,12:12:00,3.7,,,2.7,"B ","ISM","M1","SALINITY",,8.57000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",621516,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.3",7/12/2022,08:55:00,3.6,,,0.5,"S ","ISM","M1","SALINITY",,9.46000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",621516,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.3",7/12/2022,08:55:00,3.6,,,1,"M ","ISM","M1","SALINITY",,9.46000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",621516,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.3",7/12/2022,08:55:00,3.6,,,2,"M ","ISM","M1","SALINITY",,9.46000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",621516,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.3",7/12/2022,08:55:00,3.6,,,2.6,"B ","ISM","M1","SALINITY",,9.65000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",621602,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.3",8/9/2022,11:33:00,3,,,0.5,"S ","ISM","M1","SALINITY",,11.08000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",621602,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.3",8/9/2022,11:33:00,3,,,1,"M ","ISM","M1","SALINITY",,11.15000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",621602,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.3",8/9/2022,11:33:00,3,,,2,"B ","ISM","M1","SALINITY",,11.28000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",625424,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.3",9/13/2022,11:20:00,3.6,,,0.5,"S ","ISM","M1","SALINITY",,13.19000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",625424,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.3",9/13/2022,11:20:00,3.6,,,1,"M ","ISM","M1","SALINITY",,13.26000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",625424,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.3",9/13/2022,11:20:00,3.6,,,2,"M ","ISM","M1","SALINITY",,13.26000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",625424,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.3",9/13/2022,11:20:00,3.6,,,2.6,"B ","ISM","M1","SALINITY",,13.33000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",639450,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.3",10/12/2022,11:45:00,3.5,,,1,"M ","ISM","M1","SALINITY",,13.59000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639450,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.3",10/12/2022,11:45:00,3.5,,,0.5,"S ","ISM","M1","SALINITY",,13.53000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639450,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.3",10/12/2022,11:45:00,3.5,,,2.5,"B ","ISM","M1","SALINITY",,14.13000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639450,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.3",10/12/2022,11:45:00,3.5,,,2,"M ","ISM","M1","SALINITY",,13.93000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639567,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.3",11/14/2022,09:23:00,3.2,,,0.5,"S ","ISM","M1","SALINITY",,14.93000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639567,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.3",11/14/2022,09:23:00,3.2,,,1,"M ","ISM","M1","SALINITY",,14.93000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639567,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.3",11/14/2022,09:23:00,3.2,,,2,"M ","ISM","M1","SALINITY",,14.93000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639567,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.3",11/14/2022,09:23:00,3.2,,,2.2,"B ","ISM","M1","SALINITY",,14.93000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639682,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.3",12/13/2022,11:52:00,3.5,,,0.5,"S ","ISM","M1","SALINITY",,12.07000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639682,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.3",12/13/2022,11:52:00,3.5,,,1,"M ","ISM","M1","SALINITY",,12.13000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639682,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.3",12/13/2022,11:52:00,3.5,,,2,"M ","ISM","M1","SALINITY",,12.20000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",639682,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.3",12/13/2022,11:52:00,3.5,,,2.5,"B ","ISM","M1","SALINITY",,12.20000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",669803,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/16/2023,08:17:00,3.6,,,0.5,"S ","ISM","M1","SALINITY",,10.82000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",669803,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/16/2023,08:17:00,3.6,,,1,"M ","ISM","M1","SALINITY",,11.02000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",669803,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/16/2023,08:17:00,3.6,,,2,"M ","ISM","M1","SALINITY",,11.02000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",669803,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/16/2023,08:17:00,3.6,,,2.6,"B ","ISM","M1","SALINITY",,11.21000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",672174,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/14/2024,10:47:00,3.9,,,0.5,"S ","ISM","M1","SALINITY",,5.69000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",607991,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/14/2022,12:13:00,2.4,,,1.4,"B ","ISM","M1","SALINITY",,7.62000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",607991,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/14/2022,12:13:00,2.4,,,1,"M ","ISM","M1","SALINITY",,7.30000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",607991,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.3",3/14/2022,12:13:00,2.4,,,0.5,"S ","ISM","M1","SALINITY",,7.05000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",608108,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/12/2022,10:18:00,3.7,,,2.7,"B ","ISM","M1","SALINITY",,10.89000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",608108,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/12/2022,10:18:00,3.7,,,1,"M ","ISM","M1","SALINITY",,10.43000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",608108,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/12/2022,10:18:00,3.7,,,2,"M ","ISM","M1","SALINITY",,10.63000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",608108,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.3",1/12/2022,10:18:00,3.7,,,0.5,"S ","ISM","M1","SALINITY",,10.43000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",608225,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/9/2022,11:22:00,3.6,,,2.6,"B ","ISM","M1","SALINITY",,10.56000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",608225,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/9/2022,11:22:00,3.6,,,1,"M ","ISM","M1","SALINITY",,9.53000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",608225,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/9/2022,11:22:00,3.6,,,2,"M ","ISM","M1","SALINITY",,10.56000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",608225,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.3",2/9/2022,11:22:00,3.6,,,0.5,"S ","ISM","M1","SALINITY",,9.33000,"PPT","F01 ",,,,,,38.84250,-76.53410,"T3"
"WT8.3",620666,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.3",5/12/2022,10:05:00,3.9,,,2.9,"B ","ISM","M1","SALINITY",,6.49000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620666,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.3",5/12/2022,10:05:00,3.9,,,0.5,"S ","ISM","M1","SALINITY",,6.37000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620666,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.3",5/12/2022,10:05:00,3.9,,,1,"M ","ISM","M1","SALINITY",,6.37000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620666,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.3",5/12/2022,10:05:00,3.9,,,2,"M ","ISM","M1","SALINITY",,6.43000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620747,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.3",4/12/2022,12:40:00,3.7,,,0.5,"S ","ISM","M1","SALINITY",,6.31000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620747,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.3",4/12/2022,12:40:00,3.7,,,1,"M ","ISM","M1","SALINITY",,6.87000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",620747,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.3",4/12/2022,12:40:00,3.7,,,2,"M ","ISM","M1","SALINITY",,7.81000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",691522,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.3",7/8/2024,08:38:00,4,,,1,"M ","ISM","M1","SALINITY",,8.06000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",691522,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.3",7/8/2024,08:38:00,4,,,2,"M ","ISM","M1","SALINITY",,8.12000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",691522,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.3",7/8/2024,08:38:00,4,,,3,"B ","ISM","M1","SALINITY",,8.12000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",691372,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT8.3",5/14/2024,08:45:00,4.1,,,0.5,"S ","ISM","M1","SALINITY",,4.75000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",691372,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT8.3",5/14/2024,08:45:00,4.1,,,1,"M ","ISM","M1","SALINITY",,4.75000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",691372,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT8.3",5/14/2024,08:45:00,4.1,,,2,"M ","ISM","M1","SALINITY",,4.78000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
"WT8.3",691372,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT8.3",5/14/2024,08:45:00,4.1,,,3.1,"B ","ISM","M1","SALINITY",,4.81000,"PPT","F01 ",,,,,"",38.84250,-76.53410,"T3"
